customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,age,age_group
1242320,female,rebecca_browne,cliffside_park,nj,new_jersey,7010,united_states,north_america,1956-02-08,70,65+
1242463,female,meagan_gibson,harrisburg,pa,pennsylvania,17111,united_states,north_america,1952-07-21,74,65+
1242475,female,lisa_spain,memphis,tn,tennessee,38115,united_states,north_america,1947-02-18,79,65+
1242504,male,william_kifer,washington,dc,washington_dc,20009,united_states,north_america,1994-01-04,32,26-35
1242570,female,ericka_wimmer,worcester,ma,massachusetts,1608,united_states,north_america,1988-02-19,38,36-45
1242885,male,keith_kitchens,oak_brook,il,illinois,60523,united_states,north_america,1945-10-07,81,65+
1242927,male,jeffrey_white,los_angeles,ca,california,90022,united_states,north_america,1982-02-20,44,36-45
1243331,male,mark_wiltse,lansing,mi,michigan,48906,united_states,north_america,1975-08-14,51,46-55
1243560,male,james_melvin,corsica,pa,pennsylvania,15829,united_states,north_america,1993-09-12,33,26-35
1243578,male,kristofer_smith,saint_paul,mn,minnesota,55114,united_states,north_america,1947-03-12,79,65+
1243658,female,marie_ervin,kingman,az,arizona,86401,united_states,north_america,1946-08-07,80,65+
1243894,female,roxie_minton,midvale,ut,utah,84047,united_states,north_america,1988-07-03,38,36-45
1244004,male,billy_gonzalez,houston,tx,texas,77087,united_states,north_america,1992-07-06,34,26-35
1244073,female,linda_rodrigues,mesa,az,arizona,85225,united_states,north_america,1973-11-19,53,46-55
1244285,male,william_brock,medina,oh,ohio,44256,united_states,north_america,1966-08-28,60,56-65
1244511,male,eddie_burgess,los_angeles,ca,california,90017,united_states,north_america,1995-12-20,31,26-35
1244669,male,eddie_johnson,bedford,ma,massachusetts,1730,united_states,north_america,1991-11-03,35,26-35
1245017,male,dennis_jones,toledo,oh,ohio,43609,united_states,north_america,1970-06-30,56,56-65
1245138,male,chad_fraley,reno,nv,nevada,89501,united_states,north_america,1968-08-09,58,56-65
1245490,male,christopher_belote,denver,co,colorado,80239,united_states,north_america,1959-07-13,67,65+
1245533,female,betty_mccabe,appleton,wi,wisconsin,54914,united_states,north_america,1941-05-05,85,65+
1245575,male,harold_smock,saginaw,mi,michigan,48607,united_states,north_america,1968-09-08,58,56-65
1245587,female,bonnie_whitehill,eagleville,pa,pennsylvania,19403,united_states,north_america,1999-11-24,27,26-35
1245616,female,shannon_hall,cleveland,oh,ohio,44115,united_states,north_america,1966-11-22,60,56-65
1245745,male,robert_bryant,churdan,ia,iowa,50050,united_states,north_america,1952-04-01,74,65+
1245877,female,dorothy_scott,pittsburgh,pa,pennsylvania,15203,united_states,north_america,1958-08-05,68,65+
1245904,female,emily_pence,cincinnati,oh,ohio,45202,united_states,north_america,1990-08-13,36,36-45
1246129,male,omar_gonzales,san_antonio,tx,texas,78217,united_states,north_america,1971-10-21,55,46-55
1246263,male,stewart_montemayor,greenwood,sc,south_carolina,29646,united_states,north_america,1980-08-24,46,46-55
1246299,male,chris_garcia,winder,ga,georgia,30680,united_states,north_america,2000-10-25,26,26-35
1246530,male,tony_dee,duncan,nm,new_mexico,85534,united_states,north_america,1989-03-12,37,36-45
1246638,male,jay_mccoy,salem,or,oregon,97301,united_states,north_america,1957-09-17,69,65+
1246662,female,mary_heaton,maryland_heights,mo,missouri,63043,united_states,north_america,1981-04-25,45,36-45
1246775,female,colette_looney,warrensville_heights,oh,ohio,44128,united_states,north_america,1986-11-25,40,36-45
1246890,male,howard_cummings,jefferson_city,mo,missouri,65101,united_states,north_america,1975-01-14,51,46-55
1247074,male,paul_howard,independence,oh,ohio,44131,united_states,north_america,1948-03-25,78,65+
1247234,female,alexandra_lewis,ipava,il,illinois,61441,united_states,north_america,1939-08-20,87,65+
1247375,male,joseph_kuhl,russell,ks,kansas,67665,united_states,north_america,1935-08-17,91,65+
1247394,female,jessica_bell,council_bluffs,ia,iowa,51501,united_states,north_america,1987-06-16,39,36-45
1247524,male,jeffrey_james,deerfield,il,illinois,60015,united_states,north_america,1976-11-27,50,46-55
1247531,male,troy_morgan,jonesboro,ga,georgia,30236,united_states,north_america,1950-08-15,76,65+
1247605,female,donna_parker,san_antonio,tx,texas,78205,united_states,north_america,1939-12-31,87,65+
1248024,female,tasia_ruby,new_york,ny,new_york,10013,united_states,north_america,1951-06-12,75,65+
1248028,female,wanda_palacios,cicero,il,illinois,60650,united_states,north_america,1975-12-19,51,46-55
1248112,female,mary_hamilton,knoxville,tn,tennessee,37917,united_states,north_america,1943-08-04,83,65+
1248360,male,david_bass,harrison,mt,montana,59735,united_states,north_america,1941-12-06,85,65+
1248803,female,susan_brown,johnston,ri,rhode_island,2919,united_states,north_america,1967-03-31,59,56-65
1248847,male,charles_collins,eugene,or,oregon,97401,united_states,north_america,1937-10-02,89,65+
1248961,male,leonard_moynihan,el_monte,ca,california,91731,united_states,north_america,1957-06-03,69,65+
1249166,female,clementina_doss,maryland_heights,mo,missouri,63043,united_states,north_america,1957-05-18,69,65+
1249186,male,scott_blaine,worcester,ma,massachusetts,1609,united_states,north_america,1944-01-24,82,65+
1249191,female,sarah_rollins,grand_rapids,mi,michigan,49503,united_states,north_america,1988-04-04,38,36-45
1249680,male,shawn_peluso,mira_loma,ca,california,91752,united_states,north_america,1938-01-08,88,65+
1250029,male,thomas_guerra,monroe,la,louisiana,71201,united_states,north_america,1947-05-27,79,65+
1250036,female,marla_boone,tulsa,ok,oklahoma,74120,united_states,north_america,1957-11-16,69,65+
1250060,female,tracey_ballard,sacramento,ca,california,95821,united_states,north_america,1985-05-07,41,36-45
1250408,female,julia_huddleston,honolulu,hi,hawaii,96815,united_states,north_america,2001-01-02,25,18-25
1250427,male,ray_redmond,centennial,co,colorado,80112,united_states,north_america,2001-06-09,25,18-25
1250507,male,james_goodwin,louisville,ky,kentucky,40208,united_states,north_america,1978-07-16,48,46-55
1250603,male,william_moore,bridgewater,sd,south_dakota,57319,united_states,north_america,1954-06-09,72,65+
1250754,male,darren_jenkins,washington,md,maryland,20004,united_states,north_america,1941-09-11,85,65+
1250867,female,bettie_vizcarrondo,portville,ny,new_york,14770,united_states,north_america,1940-12-21,86,65+
1250933,female,colleen_mills,dallas,tx,texas,75244,united_states,north_america,1992-01-05,34,26-35
1250940,female,ellen_wright,goshen,ny,new_york,10924,united_states,north_america,1952-05-25,74,65+
1251181,female,shirley_gosha,elkton,md,maryland,21921,united_states,north_america,1988-07-25,38,36-45
1251211,male,david_greer,detroit,mi,michigan,48219,united_states,north_america,1977-06-19,49,46-55
1251230,female,tiffany_cheshire,minneapolis,mn,minnesota,55415,united_states,north_america,1935-02-17,91,65+
1251347,male,eric_mizell,dallas,tx,texas,75208,united_states,north_america,1981-10-05,45,36-45
1251360,female,nancy_waterman,birmingham,al,alabama,35221,united_states,north_america,1973-08-07,53,46-55
1251392,female,annamarie_mcardle,wilmington,nc,north_carolina,28403,united_states,north_america,1960-11-05,66,65+
1251398,male,joseph_moore,whitestone,ny,new_york,11357,united_states,north_america,1967-07-26,59,56-65
1251726,male,aaron_taylor,winston_salem,nc,north_carolina,27001,united_states,north_america,1961-11-21,65,56-65
1251782,female,gwendolyn_kruse,warwick,ny,new_york,10990,united_states,north_america,1951-01-19,75,65+
1251791,male,bruce_george,los_angeles,ca,california,90017,united_states,north_america,1942-04-29,84,65+
1251931,male,walter_flores,nashville,tn,tennessee,37211,united_states,north_america,1986-11-21,40,36-45
1252167,female,mary_gadbois,jacksonville,fl,florida,32216,united_states,north_america,1979-09-08,47,46-55
1252370,male,andrew_brown,metairie,la,louisiana,70001,united_states,north_america,1937-10-15,89,65+
1252384,male,brian_whitman,denver,co,colorado,80216,united_states,north_america,1955-01-04,71,65+
1252582,female,yvonne_porter,southfield,mi,michigan,48034,united_states,north_america,1968-12-11,58,56-65
1252738,male,roy_hammons,hagerstown,md,maryland,21740,united_states,north_america,1978-04-27,48,46-55
1253166,male,john_watson,woburn,ma,massachusetts,1801,united_states,north_america,1966-04-24,60,56-65
1253429,female,maggie_spencer,plymouth,mi,michigan,48170,united_states,north_america,1948-10-30,78,65+
1253509,male,mitchell_hoover,dallas,tx,texas,75202,united_states,north_america,1952-10-04,74,65+
1253625,female,tracy_rahman,houston,tx,texas,77020,united_states,north_america,1969-12-23,57,56-65
1253680,male,louis_denney,pomona,ca,california,91766,united_states,north_america,1953-05-21,73,65+
1253732,male,james_sullivan,worthington,oh,ohio,43085,united_states,north_america,1951-02-27,75,65+
1253855,male,galen_kurtz,huron,sd,south_dakota,57350,united_states,north_america,1965-03-29,61,56-65
1253996,female,sherry_merritt,pena_blanca,nm,new_mexico,87041,united_states,north_america,1970-12-11,56,56-65
1254069,female,diane_mcknight,framingham,ma,massachusetts,1701,united_states,north_america,1943-09-19,83,65+
1254329,male,charles_martinez,acton,ma,massachusetts,1720,united_states,north_america,1998-03-18,28,26-35
1254388,female,tiffany_alvarez,jersey_city,nj,new_jersey,7306,united_states,north_america,1957-03-15,69,65+
1254497,male,james_loya,santa_clara,ca,california,95054,united_states,north_america,1945-10-29,81,65+
1254510,male,thomas_brungardt,stockton,ca,california,95207,united_states,north_america,1977-10-08,49,46-55
1254624,female,gloria_hughey,los_angeles,ca,california,90071,united_states,north_america,1938-10-07,88,65+
1254806,male,gregory_diaz,la_center,ky,kentucky,42056,united_states,north_america,1955-03-29,71,65+
1254923,male,charles_bryant,warsaw,va,virginia,22572,united_states,north_america,1980-01-13,46,46-55
1255045,male,paul_denniston,dillon,co,colorado,80435,united_states,north_america,1944-07-09,82,65+
1255266,female,tisha_hoffman,brentwood,tn,tennessee,37027,united_states,north_america,1987-05-27,39,36-45
1255374,male,edward_white,indianapolis,in,indiana,46254,united_states,north_america,1990-08-10,36,36-45
1255402,female,jennifer_venable,memphis,tn,tennessee,38110,united_states,north_america,1997-11-30,29,26-35
1255483,female,tonya_melancon,venice,fl,florida,34285,united_states,north_america,1948-08-17,78,65+
1255494,male,jerry_small,mobile,al,alabama,36613,united_states,north_america,1956-06-21,70,65+
1255497,female,dorothy_thayer,creston,il,illinois,61068,united_states,north_america,1946-02-23,80,65+
1255674,male,charles_alcantar,little_rock,ar,arkansas,72211,united_states,north_america,1986-08-15,40,36-45
1255742,female,jessica_bean,senatobia,ms,mississippi,38668,united_states,north_america,1971-10-30,55,46-55
1255805,female,jacqueline_maker,purdy,mo,missouri,65734,united_states,north_america,1946-11-20,80,65+
1256029,male,olen_fenderson,gainesville,ga,georgia,30501,united_states,north_america,1936-10-17,90,65+
1256108,female,frances_bellman,roosevelt,mn,minnesota,56673,united_states,north_america,1980-11-03,46,46-55
1256256,female,madeline_sluss,wisconsin_dells,wi,wisconsin,53965,united_states,north_america,1985-04-14,41,36-45
1256284,male,jay_leroy,walnut_grove,mn,minnesota,56180,united_states,north_america,1958-03-03,68,65+
1256294,male,randy_munoz,portland,pa,pennsylvania,97205,united_states,north_america,1958-07-26,68,65+
1256645,male,william_rice,seattle,wa,washington,98101,united_states,north_america,1980-11-06,46,46-55
1256783,male,george_wicker,providence,ri,rhode_island,2908,united_states,north_america,1970-08-12,56,56-65
1256803,female,linsey_sattler,lyndhurst,nj,new_jersey,7071,united_states,north_america,1963-11-18,63,56-65
1256860,male,allen_drumheller,columbia,sc,south_carolina,29201,united_states,north_america,1965-10-09,61,56-65
1257064,female,monica_thorn,washington,va,virginia,20004,united_states,north_america,1949-10-10,77,65+
1257200,male,matthew_novak,squaw_gap,nd,north_dakota,59270,united_states,north_america,1959-11-24,67,65+
1257209,female,shawna_smith,north_stratford,vt,vermont,3590,united_states,north_america,1976-10-26,50,46-55
1257286,male,frank_dematteo,greenbelt,md,maryland,20770,united_states,north_america,1999-09-27,27,26-35
1257326,female,evelyn_tolentino,milwaukie,or,oregon,97222,united_states,north_america,1995-06-16,31,26-35
1257514,female,linda_overly,atlanta,ga,georgia,30303,united_states,north_america,1988-11-20,38,36-45
1257599,female,jennifer_blodgett,bloomington,in,indiana,47408,united_states,north_america,1960-11-15,66,65+
1257627,male,william_ferrara,phoenix,az,arizona,85027,united_states,north_america,1941-06-06,85,65+
1257713,male,emanuel_lewis,pleasantville,nj,new_jersey,8232,united_states,north_america,1987-06-10,39,36-45
1258033,female,melinda_sandoval,shreveport,la,louisiana,71101,united_states,north_america,1963-02-14,63,56-65
1258056,male,steven_thornton,reston,md,maryland,20191,united_states,north_america,1985-02-13,41,36-45
1258249,female,shawn_esqueda,towson,md,maryland,21204,united_states,north_america,1947-03-18,79,65+
1258398,female,patricia_stephens,san_simon,az,arizona,85632,united_states,north_america,1990-09-06,36,36-45
1258466,female,janet_waddle,san_jose,ca,california,95113,united_states,north_america,1990-11-27,36,36-45
1258680,female,ester_morris,woburn,ma,massachusetts,1801,united_states,north_america,1937-11-05,89,65+
1258687,male,marc_robertson,massey,al,alabama,35622,united_states,north_america,1968-02-16,58,56-65
1258698,female,josie_griffen,anaheim,ca,california,92801,united_states,north_america,1960-01-30,66,65+
1258917,female,robin_watkins,bethlehem,pa,pennsylvania,18017,united_states,north_america,1963-01-20,63,56-65
1259204,female,florene_cloutier,weehawken,nj,new_jersey,7087,united_states,north_america,1939-11-19,87,65+
1259293,male,joseph_johns,lombard,il,illinois,60148,united_states,north_america,1948-07-12,78,65+
1259448,male,howard_rothe,machesney_park,il,illinois,61115,united_states,north_america,1939-12-01,87,65+
1259548,female,ellen_parker,jacksonville,fl,florida,32218,united_states,north_america,2000-04-06,26,26-35
1259633,female,mary_lucus,mineola,ny,new_york,11501,united_states,north_america,1981-12-11,45,36-45
1259756,male,jim_gonzalez,athens,tx,texas,75751,united_states,north_america,1950-10-20,76,65+
1259841,female,jacqueline_perez,san_antonio,tx,texas,78202,united_states,north_america,1956-10-16,70,65+
1259925,female,kristen_sarno,anaheim,ca,california,92801,united_states,north_america,1969-03-01,57,56-65
1260058,female,elizabeth_veloz,ocean_city,nj,new_jersey,8226,united_states,north_america,1982-10-29,44,36-45
1260533,female,laura_echevarria,asheboro,nc,north_carolina,27203,united_states,north_america,1996-11-05,30,26-35
1260588,female,berniece_turner,chicago,il,illinois,60607,united_states,north_america,1999-03-23,27,26-35
1260907,female,lucia_figueroa,oklahoma_city,ok,oklahoma,73102,united_states,north_america,1942-12-08,84,65+
1261112,male,george_fisher,florence,ky,kentucky,41042,united_states,north_america,1949-02-02,77,65+
1261289,female,peggy_hardy,clinton,ok,oklahoma,73601,united_states,north_america,1963-04-11,63,56-65
1261302,male,gary_smith,grand_prairie,tx,texas,75051,united_states,north_america,1948-08-02,78,65+
1261460,male,elisha_matos,birmingham,al,alabama,35206,united_states,north_america,1938-07-28,88,65+
1261691,male,christopher_terrill,boston,ma,massachusetts,2210,united_states,north_america,1947-11-05,79,65+
